index_0,index_1,index_2,index_3,index_4,index_5,index_6,index_7,index_8,index_9,index_10,index_11,index_12,index_13,index_14,index_15,index_16,index_17,index_18,index_19,index_20,index_21,index_22,index_23,index_24,index_25,index_26,index_27,index_28,index_29,index_30,index_31,index_32,index_33,index_34,index_35,index_36,index_37,index_38,index_39,index_40,index_41,index_42,index_43,index_44,index_45,index_46,index_47,index_48,index_49,index_50,index_51,index_52,index_53,index_54,index_55,index_56,index_57,index_58,index_59,index_60,index_61,index_62,index_63,index_64,index_65,index_66,index_67,index_68,index_69,index_70,index_71,index_72,index_73,index_74,index_75,index_76,index_77,index_78,index_79,index_80,index_81,index_82,index_83,index_84,index_85,index_86,index_87,index_88,index_89,index_90,index_91,index_92,index_93,index_94,index_95,index_96,index_97,index_98,index_99
10.600829044185737,9.744583470723526,9.251686980616789,8.779765699392726,11.073710596418842,11.10070661790892,10.391178428128235,8.380545282381377,4.95931096681533,2.2918048809996847,-0.2396951076121212,-2.510661790569735,-0.8632776793299399,-1.5575957638397782,-1.9408339713251053,-1.6836599551747469,0.6621973512885617,5.826156553687397,9.109773488437853,10.340188853601148,10.887933056534116,11.644161368105486,11.995376681802668,9.962286165326326,9.260688214809882,8.060056569406328,8.274200261165703,8.476959445626953,9.50108988089319,8.823546425282295,8.755976681791651,7.222772013326647,5.030123143316509,3.00100411566293,0.34894423230563376,-4.907437429337129,-5.144071895922082,-5.799423613257588,-5.881630050292557,-5.410046358669028,-3.362624822605625,2.1150172593700916,5.411072760868727,6.59134512541641,6.225447769651616,7.133886741888745,7.4032924009608365,6.543985147213327,5.411154534209295,4.914286721504837,4.55818624840721,4.66716549746581,5.004428313116442,4.284760881841066,3.5244810512578226,0.9803272736091557,-1.3360921978405216,-2.6681910556560737,-4.3399738285362375,-2.2189587973869394,-1.5633821094713554,-2.001678465793084,-2.0756873618574474,-2.420510487070125,-3.9752083813732,-6.0201584600116576,-5.7928284468612645,-4.94325070939054,-3.74724394489467,-3.001397303814649,-2.5978863578709905,-2.774041838485225,-1.8908828406420923,-2.2109372050556146,-2.007446187762966,-1.609169886402377,-1.0284751641412697,-1.5790961266300414,-2.183971126299923,-2.645465289084271,-2.3476617399580206,-2.423416827211142,-2.714557729515356,-5.642837219324612,-2.9003308024594787,-2.9889456210804752,-3.0544802637531134,-2.6212409489208994,-2.8334313155783875,-3.455267493799269,-4.05680561416397,-3.1682684111217725,-2.2536850524845917,-1.4283936714076617,-1.573847260474281,-1.411517784697935,-1.8060373937146252,-1.4293068760764314,-1.380168398219837,-0.6770327025139906
7.251079170216165,6.067079170216168,5.622829170216171,6.254579170216168,10.29657917021617,10.988079170216167,10.170829170216166,7.9203291702161565,5.468329170216165,3.554329170216171,0.4328291702161735,-10.631438436239712,-5.954439893190077,-6.316255356015098,-7.004238983898375,-6.2315432407768085,-3.759853638045783,3.031002752093201,6.561909804686891,9.262796037325998,10.291854431828263,9.556007769500262,10.14654359952494,10.224673585051619,10.379065350056706,9.828420289208502,7.631475888854105,7.688167552620321,8.312473798768266,8.654971648164448,6.571772669754388,6.106705690918595,4.142330620144541,1.5330713487808794,-0.4847337330538011,-1.8156734344533234,0.6213067861071764,0.7159510084101726,0.7021770955226856,1.5923540233048428,3.3528313269382792,5.542757545603678,6.591913057302989,7.700096997478909,6.932471628778039,6.559172468061611,6.816654327869884,6.258598248278673,5.731037458492139,4.854883125851082,4.259119396090782,5.185917188581634,5.764545994640166,5.389437079534332,4.873034585922888,4.591862956972427,3.845200608251382,1.5029704343548858,0.42029857853462715,-2.8652024513467182,-1.0429633900365616,-1.1981845669060718,-1.5419881965316407,-2.130342220285854,-3.0141906086196215,-4.736764135321309,-5.888496640988706,-5.054706320783538,-3.7411876758395337,-3.325667378131392,-2.4509910025127084,-3.3181739912996946,-5.700566323746685,-5.151218124393942,-3.926004458924112,-3.123940371162824,-0.30317126918590276,-0.7986798994992697,-1.979988193098258,-2.4593035611099268,-2.4055547152079484,-2.8627608219619773,-3.6571890195618764,-4.85177221998083,-4.890551122812354,-6.557757210788608,-6.389849443530906,-6.611428508099664,-7.387323408279009,-9.406763549697054,-10.658648685188012,-8.975749233886319,-7.832110582210234,-6.680490489514845,-5.048643311604998,-4.740863583691741,-5.86173492539249,-6.210110414375897,-5.98438301049363,-5.30336558383113
10.849059241687705,10.173059318173827,11.33885049810494,10.545614586957939,11.270169543957195,12.167417965752684,-5.123971857277361,9.27211849473359,6.872806135749393,5.7414663674683055,3.3409316507164206,-2.6078644966213957,1.5836273058381423,1.07051429979537,1.1786416336900132,1.3837110618547968,2.405945858799015,5.100933860390356,7.07590737560205,7.719455201704896,7.66973959870694,7.515708211106016,8.092320141412124,7.9660440135517945,9.213499711816745,8.496210307592968,8.114576274830377,7.862227420567692,7.6705733337336355,8.903147023025085,8.35850576861246,7.859201453971579,7.178707158484315,5.399374008052014,4.339010801521702,-8.995748055824102,-6.45946626585021,-7.370094165826835,-7.120739789836065,-6.145570157786551,-3.860959880129542,0.8622895741914363,4.250342939797143,5.702038589359944,6.005556429535893,6.7516954609521065,6.931087539974165,6.915074737812503,5.71323434870375,3.8542966284971527,2.9601591950374626,2.5688190058589697,3.2260311389226075,3.9232036369209027,3.1067911418718097,1.4280169671661085,-0.5525613354184458,-2.049343340895369,-4.263730356854914,-1.555832800241653,0.10375283976321725,-0.9209227710445802,-1.538164340540348,-1.3955400893790824,-1.5103653710351566,-1.9123099954749208,-2.1955990438634103,-0.6876318911812191,0.45188072580494065,1.0561071210759962,0.7262345358852116,0.8297735257702854,0.06328417616385451,-0.09323642784749353,0.37049790134682326,0.47201096299164647,1.4110054830615937,2.341615396980103,1.5351993152909955,0.9269410868966546,0.84467344499717,0.6242932849309781,-0.7767406969447208,-1.6427237030925852,-0.2549558216906078,4.3902250426205285,-0.9628473427649737,-1.373783035379141,-0.4674220244786156,1.0085777574258898,3.1573943507091613,5.856022521287812,6.734304170798502,7.729486991677099,9.320961212414154,9.339563662118124,8.03488929802181,6.225330630135751,5.906584620227598,6.4103710192829055
11.495469205223564,9.570557889345032,8.623947192211205,8.392856135114393,8.509205484361381,10.879632762806366,11.522489151519444,8.48635991159918,5.208605382109411,2.212913130118146,-1.2671777243421403,2.219869103487163,4.734260053600686,4.633269299907411,4.610184779039308,4.580956622715924,5.1524793645500395,5.547877327184096,6.413014973886092,7.682123925796752,7.363374477488051,6.604169383877377,6.415314431032499,5.933152866633975,7.593544360890945,8.026650909886236,7.723535406152649,7.286706277459963,6.99295578396368,7.387205168171775,6.634688715783291,5.394185835990164,4.6207374034902955,4.1767991454587445,3.2669792188419677,0.5118201678490664,5.355660844159061,4.973287906934345,4.54826961257271,5.289243875214034,6.862489163591675,8.487684924363073,10.962452084062392,12.457824559609293,13.615511408410448,13.70967764653303,13.418880822771136,12.125606813344532,13.338574377245465,11.993937592840176,11.159563701099025,10.913564117901792,11.982842648443636,12.7943445036194,11.685122599025142,8.75613134436228,6.817836957384564,5.029151399350383,4.024422972039531,-0.4469216487507168,0.0018113597940967452,-1.3873459214318444,-1.8158346256572386,-1.7082047895674677,-1.7937315246382965,-1.6514383419309837,-0.3225942021333168,1.2854702396200963,2.701814783501206,3.8499250126585807,4.723304088105692,4.013606180443766,3.3708745262411597,2.1552368190810967,1.9003948421354266,2.252166203664018,2.8907949203457974,4.727100279307862,4.845718187085161,2.8130916896328415,2.005986656948977,1.0812631698211277,-0.6477883273704208,3.2305229641326676,-1.117019542684794,-1.8270562283716458,-2.1612452948319216,-2.2656987890387796,-3.5581507547653572,-5.173558502333584,-4.910012924039201,-3.4226198581919576,-1.7013525387422774,-0.9166159884034712,-0.07804376546997815,-0.3570086493834097,-1.2644902496431456,-1.3658124770009579,-0.6571033512365148,-1.3206052512135074
10.915978442462063,9.966535926415297,9.640924377977669,8.466138298936812,6.652914173171645,7.4830693671241875,9.36499097590874,6.055268116304703,2.0570174275988435,-1.619653033660164,-5.591662684118667,-8.605021143301705,-6.037246562814126,-7.512184032769056,-8.326790625203692,-7.7974284019288405,-4.3078923525972,2.384402652864324,6.259726536818263,7.965161124955003,8.735503933448406,9.814597493438576,9.28693373602453,8.66812566332461,8.119857558548233,7.7467379614714815,6.9132649281357885,4.936863613634699,4.66217979346834,5.420769381364366,5.400848598116141,2.9281895651403644,0.6097442248363123,-1.873256157793115,-4.686069813715186,-8.350247193107442,-7.872060631235328,-6.24190388384762,-7.094364384911557,-6.722107715643354,-3.606430175346361,4.266410398033123,8.230527528960884,10.110861222798746,10.23207322823415,10.250923348714124,10.98806940400209,9.747315757752695,8.554999754874181,6.888978320729471,6.730063880740396,7.571592410079681,7.722992434082869,7.779703468601149,7.212498308354903,3.7354114374359426,0.8525963619012273,-1.4061218556247823,-3.7602910399925733,-0.3346695584839736,-3.473561055487828,-4.076848575304908,-4.379681149290526,-5.563862043798643,-5.092336510182015,-2.5886642208299264,0.3540321367514849,3.467496143197522,6.556821376100686,7.135147462121374,8.610830806005367,8.020888391221405,6.594588451126739,5.234593577525239,4.648834980686495,4.130782065910587,4.24304867018256,5.144531870009125,5.72415123830465,3.7264461767124004,1.4808661228863969,-0.2313787882606846,-2.304279663638326,3.8288981258200465,-0.5282828853604329,-0.9926526925257448,-1.358841204370755,-1.9934524668929399,-1.866827482455733,-2.6664161913261495,-2.62596429065173,-1.7406474935346665,-1.3283359961628562,-0.6531693795100466,0.33756617208542394,0.19669305186086206,-1.1121698134769744,-1.7782327954635946,-1.8836647272024223,-1.7567278257428
11.772838436756516,10.310338436756517,8.855838436756514,8.273338436756525,7.8335884367565285,8.295088436756522,9.757838436756515,7.129838436756515,3.6800884367565203,-0.1114115632434789,-4.1649115632434714,-2.4305333413940318,2.7283107225675423,2.388335130377534,2.198008253793894,2.694695339285701,4.645955495467099,7.57793661091825,9.389331188928665,9.79251745020786,9.048698949243466,9.329845420732106,10.378294572774003,10.55321135986447,10.73558084449973,9.825517059189103,8.505549537263441,7.678115561929538,6.743500189440837,5.465708622737786,6.924562871458463,6.185741836714556,5.271219598697094,4.057596465658818,3.089298697455085,-0.07185139799742046,3.1108553929742015,2.8369386318179437,2.8594832834792,3.1583623774905547,4.818384200358835,7.809897788971298,9.261072686696785,9.468381043299466,8.610764193477522,8.529265269386563,7.851395494356524,7.04664823885615,8.143747833619976,7.864896312377233,7.827026196326258,7.565998860882566,7.280236745784471,7.0966282235666895,8.344052499049376,7.2066092428222674,5.159860028804971,3.746275697253459,3.718606764419711,-2.555800963602813,0.3698940065599885,-0.9337744027092043,-1.7352284959181787,-1.980878728113673,-2.458478230192185,-3.864070010386307,-4.041886418631741,-3.0843183851996017,-1.9624870619173436,-0.8024115949002493,-1.642965399294745,-2.2425317856417877,-2.7718520997250167,-4.130601773320436,-3.8004887340030677,-3.4023375807162566,-3.17347641364276,-2.154478454823952,-2.096094735922655,-2.819882018606947,-3.9060024086148815,-4.250720639301846,-4.804758250014487,-1.6309111498115811,-2.593433790058974,-3.3152573633868556,-3.5897500087758374,-3.8262704085132313,-3.6830046947573223,-2.689178560102498,-1.2289555174219657,1.355153232129247,4.05177574500852,6.246405758911642,7.771569673044311,7.277690245476883,5.6912877644455335,4.016033508324547,4.248364314536694,5.079677674883229
9.423450715423783,9.071071871745822,8.961000504495473,8.156195733246541,8.97790608911302,8.935858707233159,10.241868009914711,8.577496644286711,6.0442634230617145,3.3985838372953765,1.4554890650748007,-2.8076549866163987,1.8158962943798471,1.419148148883572,1.4494752761552476,1.78309097511098,3.1665078331906997,5.940095158418771,7.404052412785084,7.085574314774284,6.5836169952087005,7.357539477659557,7.47302595866789,6.996371309181832,6.9309657197784205,6.974723899629829,6.721682940031506,6.282959321747548,7.572387034889125,7.394051486673739,8.179884704456477,6.1674222611878875,4.805188943825975,2.907775281022545,1.5875287831497928,-5.576073605487437,0.3856007129698824,-0.06271949331762983,-0.004221933678067558,0.5741486661450281,1.6968016064608733,4.286056762020706,6.072726856704001,6.837873047224171,6.794034012717127,7.822618062706496,8.479423645432384,8.258877526313086,6.520678757705909,5.438474625644304,5.773184308596569,6.549436710745169,6.459115135292791,6.241461134215122,7.257300989596978,5.284689877532124,3.8665740274806097,2.889955279783109,1.6359199350571245,-0.7974585319672798,0.41287936304254913,0.006199642698490493,-0.3881318613695228,-0.7185838641840263,-1.2774773357885536,-2.7440415080000733,-2.7097969932114054,-2.070268103898634,-1.1649639568636303,-0.5012558144837342,0.1806214708593714,0.43523255023459484,0.009403781509355724,-1.0541755362084189,-1.1428577827307862,-0.7835914724650976,-0.8899978756429832,-0.35361745779909626,0.36095033922430986,-1.1309520247181695,-1.767022524343993,-2.28037576605076,-2.92571660762421,-2.9464973708187188,-1.5227782181252536,-2.533953980592912,-1.9235472731565153,-2.12271754668334,-2.1168828112242153,-2.563706246677114,-2.570249056878403,-1.9306841501718424,-1.4978255245598362,-0.9669877118889545,-0.3694796098720161,-0.6445110603356881,-1.041944097125274,-1.0097950717990116,-0.8548300758609315,-1.61352752093174
9.219602411395748,7.856903841647231,6.802547248020623,6.31801376212109,6.1387052736761305,6.93770820845279,7.665000826355104,6.228397559017715,3.4325142494258216,-0.08926273938820373,-2.6663212652906907,-5.780205506014887,1.7142509219867819,1.8135301397918724,2.1588615442117103,1.9727079098122502,2.691741838980178,4.449972118148125,5.706462160940696,5.273468178979833,5.106739394970994,6.095398009992756,6.393507912728467,6.609690165524633,7.144358689003219,6.256975350518957,6.037554731247795,5.609512853064906,4.8645848218327,3.226216264393784,5.1170258961203885,4.314360667975251,2.8687656303055107,1.5398660403842044,0.26428701856687553,-5.21007194702495,-0.6877044246272703,-0.9702850347551149,-0.9676539819831689,-0.34042855339986744,-1.2379739383888833,1.0432527621458192,3.9301567784012477,4.363015265307084,5.075406194168295,4.770869792166607,4.861253730827997,5.377311688903539,5.341016550664108,3.2542182387527845,3.320176069271028,2.3691595327164805,2.538369700464031,2.255697809243671,2.4776249781673982,0.8341951979196764,0.5031923596364649,-1.7431904127351103,-3.0043480143326704,-2.923381814001992,-3.48532336208212,-3.6645801465844414,-4.02878650969096,-4.686734811502909,-5.291512629864272,-6.0702652467384866,-6.550708102618131,-5.441286184205978,-3.669479422851893,-3.012509066282341,-2.157007694603955,-2.049472203305818,-1.1158951932100578,-1.6091208893795752,-2.2950526665324347,-2.7335722943611316,-2.7496695163431255,-2.129465203977908,-1.884773738565876,-2.9234792269435346,-4.065942020925576,-4.607895976209605,-5.082737238058222,-2.954851339455651,-2.7190928596072297,-3.239889466750057,-3.504212372327764,-3.8171658479990924,-4.769564016065068,-6.4582964531193525,-6.862673747603985,-6.017973339478061,-3.9261127203576223,-2.883592214604853,-2.1465923632224104,-2.4383124735105426,-3.3197060656759305,-3.784600273340409,-3.549643128386812,-3.206965085316881
12.429782219686544,10.999467993854687,9.915082335328293,9.027824522878156,8.8516354652227,8.384775320799015,7.680227276598728,6.680161746514422,3.763772383056967,0.5926779612530524,-2.429230877425148,-5.131057799088616,2.8137807505600847,2.586682699211906,2.398965047604861,2.6319751993581875,3.4003859917399595,6.546721490794113,7.631110574612123,7.496607919696352,6.843138262746898,6.454290921662981,6.6467166807828875,6.75955222711714,6.79584290155023,6.2650154019174025,6.017726236637472,5.884013242683494,5.862673596733643,5.312862361977388,5.424306834931535,5.255606743169423,3.3683153541197512,2.454927695311291,1.5735370687051002,-4.545224965531013,-1.166256293826315,-2.323788153911309,-0.17777801189607345,-0.8608824623190827,0.49558671548609823,3.533724672381389,6.074165135607224,6.890992455653695,7.280135745066417,7.0004647112951375,6.376899990292365,5.689364894825587,4.633065060639318,3.9136156101960395,3.7618145502173945,3.3257277781521353,3.8347639760105494,3.8383436589672257,3.5839883694841674,3.117003317912804,1.187844354069128,-0.6260110144562674,-1.6578173292839722,-1.3791712182898905,-0.7834061588609345,-1.7483642286636183,-3.606278413452621,-2.9394695475570956,-3.0183185374551726,-1.941793730227424,-1.303724327242108,0.6778025695649674,2.707791161841868,3.578942172359632,4.012152275988143,3.505054279512116,1.7714681360918476,1.2114632469976243,1.6275443248978192,0.521969746034145,0.770813168133067,1.2345714516878203,1.5302255793474515,1.2816011236035507,0.0860857212236823,-1.652901727946805,-2.8941002284302826,-1.7024029343756553,-2.1590861191726916,-2.2189652335494046,-2.5316643588602474,-2.8732094750306842,-3.325293337619975,-4.088108455945971,-4.361490290643502,-2.1133074644597016,0.43779204913525405,1.9729971408235798,2.9006619563670455,2.790187821274145,1.773320543581761,0.5454807379753959,0.1656469525823212,0.3751063493118565
9.330412405684342,8.084036453163414,7.079828363763269,5.931010654641511,6.054437401426114,6.291090816170858,6.533968064973109,5.863869401274982,2.9478017273072226,-0.6417135238489635,-4.0808258659279915,-0.6739939035085527,1.669090757871757,1.3959768092929394,1.2807744785932371,1.8050213200412628,2.811685920179883,5.742132403743753,7.510403401341364,8.48415552556952,8.838107405052732,8.803830991984682,8.852877130580367,8.6782528333514,10.444399174992334,10.04261012684401,10.164303176545943,9.952677193230208,10.204514561661647,10.041574210081713,9.196441721972661,9.277544419782416,7.847634460152584,6.180502295991566,4.6813858996154565,-4.326319182119171,1.004504820909787,1.5131802598160036,0.43021055099873706,0.7449058811261935,1.9716763496093463,5.498825597934413,6.385776094388689,8.412458967491219,7.981463034829481,7.900317045444012,7.845079056374047,7.97079228332742,8.61208386836659,7.665819295504058,7.495748574407507,6.974420359372424,6.9933656122125925,6.372576589151798,5.507979514821294,5.174898680183702,3.446331215892151,1.749223148889449,0.457075939562273,-0.8171581809538608,-0.1568795296664547,-0.5244119868903212,-2.329084782990769,-2.3400490120962942,-2.8648743054156256,-2.0363284668539094,-2.3780467523543223,-0.16725948806247004,2.6151812868777924,3.9816184967685757,4.938404008407524,4.227831260941819,4.916252224517983,3.206516411685371,3.4208466306500185,2.8432350225967866,3.0013788112589594,3.2365913662818,3.6667702438100207,2.4031659927638245,0.8540179564758716,-0.5516402961397588,-0.6471037112981648,0.19571727600359168,-1.597319020892094,-2.758499762174516,-3.1390567905306597,-3.58463948649338,-4.040752353947703,-4.977213364216134,-4.324878784347582,-2.0635203509132225,1.0829306080685726,2.50106810252322,3.431394663225248,3.2860514817095634,3.563792396026848,2.7893504561005145,2.658942768870695,3.1446434061539676
