STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
       1270;2022120606;    3;    1.3;  95.0;eor
       1270;2022120612;    3;    0.8;  98.0;eor
       1270;2022120618;    3;    1.4;  98.0;eor
       1270;2022120700;    3;    0.5;  90.0;eor
       1270;2022120706;    3;    1.9;  95.0;eor
       1270;2022120712;    3;    3.5;  81.0;eor
       1270;2022120718;    3;    1.0;  93.0;eor
       1270;2022120800;    3;    1.6;  86.0;eor
       1270;2022120806;    3;    1.2;  87.0;eor
       1270;2022120812;    3;    2.9;  82.0;eor
       1270;2022120818;    3;    2.3;  84.0;eor
       1270;2022120900;    3;    0.4;  97.0;eor
       1270;2022120906;    3;   -0.6;  97.0;eor
       1270;2022120912;    3;    0.5;  93.0;eor
       1270;2022120918;    3;   -0.2; 100.0;eor
       1270;2022121000;    3;   -0.3; 100.0;eor
       1270;2022121006;    3;   -1.4;  98.0;eor
       1270;2022121012;    3;   -1.9;  97.0;eor
       1270;2022121018;    3;   -2.4;  97.0;eor
       1270;2022121100;    3;   -2.6;  98.0;eor
       1270;2022121106;    3;   -3.4;  95.0;eor
       1270;2022121112;    3;   -3.2;  79.0;eor
       1270;2022121118;    3;   -4.4;  80.0;eor
       1270;2022121200;    3;   -4.7;  88.0;eor
       1270;2022121206;    3;   -6.8;  94.0;eor
       1270;2022121212;    3;   -3.2;  82.0;eor
       1270;2022121218;    3;   -5.2;  86.0;eor
       1270;2022121300;    3;   -9.6;  91.0;eor
       1270;2022121306;    3;  -11.0;  90.0;eor
       1270;2022121312;    3;   -4.3;  74.0;eor
       1270;2022121318;    3;   -8.8;  94.0;eor
       1270;2022121400;    3;   -8.6;  92.0;eor
       1270;2022121406;    3;   -8.9;  91.0;eor
       1270;2022121412;    3;   -4.8;  90.0;eor
       1270;2022121418;    3;   -4.9;  88.0;eor
       1270;2022121500;    3;   -7.2;  91.0;eor
       1270;2022121506;    3;   -9.8;  93.0;eor
       1270;2022121512;    3;   -4.1;  82.0;eor
       1270;2022121518;    3;   -5.1;  85.0;eor
       1270;2022121600;    3;   -9.5;  94.0;eor
       1270;2022121606;    3;  -11.5;  93.0;eor
       1270;2022121612;    3;   -5.6;  96.0;eor
       1270;2022121618;    3;   -8.3;  95.0;eor
       1270;2022121700;    3;   -4.8;  96.0;eor
       1270;2022121706;    3;   -5.1;  95.0;eor
       1270;2022121712;    3;   -3.7;  94.0;eor
       1270;2022121718;    3;   -5.7;  95.0;eor
       1270;2022121800;    3;   -9.1;  89.0;eor
       1270;2022121806;    3;  -10.9;  89.0;eor
       1270;2022121812;    3;  -10.7;  87.0;eor
       1270;2022121818;    3;   -6.5;  77.0;eor
       1270;2022121900;    3;   -3.5;  78.0;eor
       1270;2022121906;    3;   -0.5;  75.0;eor
       1270;2022121912;    3;    3.5;  85.0;eor
       1270;2022121918;    3;    4.9;  78.0;eor
       1270;2022122000;    3;    5.1;  84.0;eor
       1270;2022122006;    3;    6.8;  84.0;eor
       1270;2022122012;    3;    9.1;  76.0;eor
       1270;2022122018;    3;    7.5;  77.0;eor
       1270;2022122100;    3;    7.3;  84.0;eor
       1270;2022122106;    3;    6.6;  94.0;eor
       1270;2022122112;    3;    9.1;  90.0;eor
       1270;2022122118;    3;    7.0;  91.0;eor
       1270;2022122200;    3;    7.9;  88.0;eor
       1270;2022122206;    3;    8.3;  91.0;eor
       1270;2022122212;    3;    9.4;  96.0;eor
       1270;2022122218;    3;    7.2;  88.0;eor
       1270;2022122300;    3;    8.0;  91.0;eor
       1270;2022122306;    3;    8.1;  92.0;eor
       1270;2022122312;    3;    9.2;  84.0;eor
       1270;2022122318;    3;    7.7;  99.0;eor
       1270;2022122400;    3;    9.6;  81.0;eor
       1270;2022122406;    3;    7.4;  90.0;eor
       1270;2022122412;    3;    9.7;  78.0;eor
       1270;2022122418;    3;    6.2;  91.0;eor
       1270;2022122500;    3;    5.0;  94.0;eor
       1270;2022122506;    3;    6.5;  96.0;eor
       1270;2022122512;    3;    9.5;  83.0;eor
       1270;2022122518;    3;   10.2;  83.0;eor
       1270;2022122600;    3;   10.6;  81.0;eor
       1270;2022122606;    3;    9.8;  83.0;eor
       1270;2022122612;    3;    8.4;  93.0;eor
       1270;2022122618;    3;    7.1;  86.0;eor
       1270;2022122700;    3;    2.1;  77.0;eor
       1270;2022122706;    3;    2.2;  82.0;eor
       1270;2022122712;    3;    5.2;  72.0;eor
       1270;2022122718;    3;    3.1;  82.0;eor
       1270;2022122800;    3;    1.1;  86.0;eor
       1270;2022122806;    3;    4.4;  82.0;eor
       1270;2022122812;    3;    7.4;  74.0;eor
       1270;2022122818;    3;    7.6;  76.0;eor
       1270;2022122900;    3;    8.6;  71.0;eor
       1270;2022122906;    3;    9.4;  80.0;eor
       1270;2022122912;    3;   10.5;  77.0;eor
       1270;2022122918;    3;    7.9;  86.0;eor
       1270;2022123000;    3;    6.6;  76.0;eor
       1270;2022123006;    3;    6.1;  76.0;eor
       1270;2022123012;    3;    8.3;  68.0;eor
       1270;2022123018;    3;    7.2;  91.0;eor
       1270;2022123100;    3;   10.9;  86.0;eor
       1270;2022123106;    3;   14.1;  77.0;eor
       1270;2022123112;    3;   16.5;  66.0;eor
       1270;2022123118;    3;   15.2;  66.0;eor
       1270;2023010100;    3;   13.7;  60.0;eor
       1270;2023010106;    3;   12.9;  63.0;eor
       1270;2023010112;    3;   14.0;  66.0;eor
       1270;2023010118;    3;   12.7;  68.0;eor
       1270;2023010200;    3;   13.4;  64.0;eor
       1270;2023010206;    3;   13.9;  55.0;eor
       1270;2023010212;    3;   14.1;  56.0;eor
       1270;2023010218;    3;    8.4;  96.0;eor
       1270;2023010300;    3;    6.9;  89.0;eor
       1270;2023010306;    3;    3.9;  86.0;eor
       1270;2023010312;    3;    8.3;  67.0;eor
       1270;2023010318;    3;    6.1;  81.0;eor
       1270;2023010400;    3;    4.9;  80.0;eor
       1270;2023010406;    3;    6.9;  73.0;eor
       1270;2023010412;    3;    7.3;  86.0;eor
       1270;2023010418;    3;    9.6;  83.0;eor
       1270;2023010500;    3;    9.7;  80.0;eor
       1270;2023010506;    3;    8.0;  84.0;eor
       1270;2023010512;    3;    8.7;  86.0;eor
       1270;2023010518;    3;    8.1;  87.0;eor
       1270;2023010600;    3;    7.1;  90.0;eor
       1270;2023010606;    3;    8.3;  95.0;eor
       1270;2023010612;    3;   10.1;  77.0;eor
       1270;2023010618;    3;    7.7;  90.0;eor
       1270;2023010700;    3;    7.7;  89.0;eor
       1270;2023010706;    3;    7.6;  86.0;eor
       1270;2023010712;    3;    8.8;  78.0;eor
       1270;2023010718;    3;    5.9;  78.0;eor
       1270;2023010800;    3;    7.0;  77.0;eor
       1270;2023010806;    3;    8.0;  78.0;eor
       1270;2023010812;    3;    8.0;  81.0;eor
       1270;2023010818;    3;    7.6;  82.0;eor
       1270;2023010900;    3;    5.8;  87.0;eor
       1270;2023010906;    3;    7.1;  88.0;eor
       1270;2023010912;    3;    6.5;  79.0;eor
       1270;2023010918;    3;    5.2;  88.0;eor
       1270;2023011000;    3;    2.6;  92.0;eor
       1270;2023011006;    3;    3.2;  91.0;eor
       1270;2023011012;    3;    5.9;  76.0;eor
       1270;2023011018;    3;    3.8;  78.0;eor
       1270;2023011100;    3;    4.5;  80.0;eor
       1270;2023011106;    3;    5.5;  86.0;eor
       1270;2023011112;    3;    8.0;  90.0;eor
       1270;2023011118;    3;    6.8;  84.0;eor
       1270;2023011200;    3;    6.4;  77.0;eor
       1270;2023011206;    3;    7.1;  80.0;eor
       1270;2023011212;    3;    8.3;  80.0;eor
       1270;2023011218;    3;    8.4;  87.0;eor
       1270;2023011300;    3;    8.5;  84.0;eor
       1270;2023011306;    3;    8.7;  88.0;eor
       1270;2023011312;    3;    7.6;  72.0;eor
       1270;2023011318;    3;    5.7;  81.0;eor
       1270;2023011400;    3;    5.0;  79.0;eor
       1270;2023011406;    3;    4.6;  82.0;eor
       1270;2023011412;    3;    6.7;  78.0;eor
       1270;2023011418;    3;    7.1;  88.0;eor
       1270;2023011500;    3;    8.7;  87.0;eor
       1270;2023011506;    3;    5.1;  90.0;eor
       1270;2023011512;    3;    3.8;  79.0;eor
       1270;2023011518;    3;    3.9;  74.0;eor
       1270;2023011600;    3;    3.7;  77.0;eor
       1270;2023011606;    3;    1.8;  84.0;eor
       1270;2023011612;    3;    5.1;  67.0;eor
       1270;2023011618;    3;    3.5;  73.0;eor
       1270;2023011700;    3;    2.8;  84.0;eor
       1270;2023011706;    3;    2.0;  79.0;eor
       1270;2023011712;    3;    2.3;  68.0;eor
       1270;2023011718;    3;    0.2;  76.0;eor
       1270;2023011800;    3;   -2.0;  91.0;eor
       1270;2023011806;    3;   -1.4;  92.0;eor
       1270;2023011812;    3;    0.5;  75.0;eor
       1270;2023011818;    3;   -2.1;  78.0;eor
       1270;2023011900;    3;   -3.5;  82.0;eor
       1270;2023011906;    3;   -2.9;  83.0;eor
       1270;2023011912;    3;    0.6;  72.0;eor
       1270;2023011918;    3;   -0.7;  94.0;eor
       1270;2023012000;    3;   -0.9;  92.0;eor
       1270;2023012006;    3;   -3.7; 100.0;eor
       1270;2023012012;    3;    1.0;  75.0;eor
       1270;2023012018;    3;   -2.4;  96.0;eor
       1270;2023012100;    3;   -3.7;  96.0;eor
       1270;2023012106;    3;   -3.0;  94.0;eor
       1270;2023012112;    3;   -1.7;  92.0;eor
       1270;2023012118;    3;   -0.1;  85.0;eor
       1270;2023012200;    3;   -0.8; 100.0;eor
       1270;2023012206;    3;   -0.6; 100.0;eor
       1270;2023012212;    3;   -0.5; 100.0;eor
       1270;2023012218;    3;   -0.7; 100.0;eor
       1270;2023012300;    3;   -0.6; 100.0;eor
       1270;2023012306;    3;   -0.6; 100.0;eor
       1270;2023012312;    3;   -0.2; 100.0;eor
       1270;2023012318;    3;    0.0; 100.0;eor
       1270;2023012400;    3;   -0.1; 100.0;eor
       1270;2023012406;    3;   -0.3;  99.0;eor
       1270;2023012412;    3;    0.0; 100.0;eor
       1270;2023012418;    3;   -0.4; 100.0;eor
       1270;2023012500;    3;   -1.0; 100.0;eor
       1270;2023012506;    3;   -1.8;  99.0;eor
       1270;2023012512;    3;   -1.6;  98.0;eor
       1270;2023012518;    3;   -2.3;  99.0;eor
       1270;2023012600;    3;   -2.7;  99.0;eor
       1270;2023012606;    3;   -3.3;  98.0;eor
       1270;2023012612;    3;   -3.6;  97.0;eor
       1270;2023012618;    3;   -3.9;  93.0;eor
       1270;2023012700;    3;   -2.8;  99.0;eor
       1270;2023012706;    3;   -1.3; 100.0;eor
       1270;2023012712;    3;   -0.4; 100.0;eor
       1270;2023012718;    3;    0.2; 100.0;eor
       1270;2023012800;    3;   -0.6; 100.0;eor
       1270;2023012806;    3;   -1.2;  94.0;eor
       1270;2023012812;    3;   -1.6;  74.0;eor
       1270;2023012818;    3;   -2.2;  75.0;eor
       1270;2023012900;    3;   -4.6;  84.0;eor
       1270;2023012906;    3;   -5.9;  89.0;eor
       1270;2023012912;    3;   -1.5;  81.0;eor
       1270;2023012918;    3;   -3.0;  83.0;eor
       1270;2023013000;    3;   -1.9;  83.0;eor
       1270;2023013006;    3;    1.8;  87.0;eor
       1270;2023013012;    3;    1.8;  91.0;eor
       1270;2023013018;    3;    2.7;  79.0;eor
       1270;2023013100;    3;    2.2;  87.0;eor
       1270;2023013106;    3;    1.2;  85.0;eor
       1270;2023013112;    3;    3.1;  82.0;eor
       1270;2023013118;    3;    3.2;  88.0;eor
       1270;2023020100;    3;    2.7;  85.0;eor
       1270;2023020106;    3;    3.5;  80.0;eor
       1270;2023020112;    3;    4.9;  75.0;eor
       1270;2023020118;    3;    2.1;  95.0;eor
       1270;2023020200;    3;    2.7;  86.0;eor
       1270;2023020206;    3;    2.5;  81.0;eor
       1270;2023020212;    3;    1.8;  96.0;eor
       1270;2023020218;    3;    1.9;  96.0;eor
       1270;2023020300;    3;    3.7;  99.0;eor
       1270;2023020306;    3;    6.3;  87.0;eor
       1270;2023020312;    3;    6.7;  93.0;eor
       1270;2023020318;    3;    6.4;  73.0;eor
       1270;2023020400;    3;    4.5;  77.0;eor
       1270;2023020406;    3;    1.1;  83.0;eor
       1270;2023020412;    3;    2.4;  66.0;eor
       1270;2023020418;    3;    0.2;  73.0;eor
       1270;2023020500;    3;   -3.0;  87.0;eor
       1270;2023020506;    3;   -3.3;  86.0;eor
       1270;2023020512;    3;   -1.1;  98.0;eor
       1270;2023020518;    3;   -0.9; 100.0;eor
       1270;2023020600;    3;   -0.9;  98.0;eor
       1270;2023020606;    3;   -0.4; 100.0;eor
       1270;2023020612;    3;    0.3;  88.0;eor
       1270;2023020618;    3;   -0.5;  90.0;eor
       1270;2023020700;    3;   -2.6;  90.0;eor
       1270;2023020706;    3;   -5.8;  97.0;eor
       1270;2023020712;    3;   -1.9;  78.0;eor
       1270;2023020718;    3;   -3.6;  91.0;eor
       1270;2023020800;    3;   -3.8;  88.0;eor
       1270;2023020806;    3;   -6.6;  91.0;eor
       1270;2023020812;    3;   -3.2;  90.0;eor
       1270;2023020818;    3;   -1.7;  84.0;eor
       1270;2023020900;    3;   -3.7;  72.0;eor
       1270;2023020906;    3;   -6.3;  76.0;eor
       1270;2023020912;    3;    1.8;  49.0;eor
       1270;2023020918;    3;   -1.5;  71.0;eor
       1270;2023021000;    3;   -4.6;  80.0;eor
       1270;2023021006;    3;   -0.8;  86.0;eor
       1270;2023021012;    3;    3.0;  77.0;eor
       1270;2023021018;    3;    0.4;  80.0;eor
       1270;2023021100;    3;    2.1;  78.0;eor
       1270;2023021106;    3;    3.2;  81.0;eor
       1270;2023021112;    3;    5.9;  81.0;eor
       1270;2023021118;    3;    4.4;  97.0;eor
       1270;2023021200;    3;    4.4; 100.0;eor
       1270;2023021206;    3;    4.4; 100.0;eor
       1270;2023021212;    3;    6.7;  95.0;eor
       1270;2023021218;    3;    5.5;  99.0;eor
       1270;2023021300;    3;    4.6; 100.0;eor
       1270;2023021306;    3;    2.1; 100.0;eor
       1270;2023021312;    3;    5.9;  82.0;eor
       1270;2023021318;    3;    5.3;  90.0;eor
       1270;2023021400;    3;   -0.1;  98.0;eor
       1270;2023021406;    3;   -2.2; 100.0;eor
       1270;2023021412;    3;    1.8;  94.0;eor
       1270;2023021418;    3;    1.1; 100.0;eor
       1270;2023021500;    3;   -2.2; 100.0;eor
       1270;2023021506;    3;   -5.3;  98.0;eor
       1270;2023021512;    3;    6.1;  77.0;eor
       1270;2023021518;    3;    3.1;  81.0;eor
       1270;2023021600;    3;   -0.9;  89.0;eor
       1270;2023021606;    3;   -0.9;  92.0;eor
       1270;2023021612;    3;    8.6;  66.0;eor
       1270;2023021618;    3;    6.6;  76.0;eor
       1270;2023021700;    3;    6.7;  79.0;eor
       1270;2023021706;    3;    7.9;  88.0;eor
       1270;2023021712;    3;   11.3;  80.0;eor
       1270;2023021718;    3;   10.5;  98.0;eor
       1270;2023021800;    3;    9.5;  86.0;eor
       1270;2023021806;    3;    9.3;  84.0;eor
       1270;2023021812;    3;   10.5;  75.0;eor
       1270;2023021818;    3;    8.7;  92.0;eor
       1270;2023021900;    3;    8.2;  93.0;eor
       1270;2023021906;    3;    7.7;  99.0;eor
       1270;2023021912;    3;    4.7;  98.0;eor
       1270;2023021918;    3;    5.1;  84.0;eor
       1270;2023022000;    3;    5.9;  98.0;eor
       1270;2023022006;    3;    5.0;  82.0;eor
       1270;2023022012;    3;   11.1;  58.0;eor
       1270;2023022018;    3;    9.9;  72.0;eor
       1270;2023022100;    3;    8.1;  82.0;eor
       1270;2023022106;    3;    7.9;  84.0;eor
       1270;2023022112;    3;    9.9;  83.0;eor
       1270;2023022118;    3;    8.7;  85.0;eor
       1270;2023022200;    3;    7.5;  95.0;eor
       1270;2023022206;    3;    5.6;  96.0;eor
       1270;2023022212;    3;   13.3;  69.0;eor
       1270;2023022218;    3;   10.6;  72.0;eor
       1270;2023022300;    3;    8.4;  83.0;eor
       1270;2023022306;    3;    6.8;  88.0;eor
       1270;2023022312;    3;   10.4;  81.0;eor
       1270;2023022318;    3;    8.8;  91.0;eor
       1270;2023022400;    3;    5.9;  94.0;eor
       1270;2023022406;    3;    3.5;  95.0;eor
       1270;2023022412;    3;    5.5;  75.0;eor
       1270;2023022418;    3;    2.1;  93.0;eor
       1270;2023022500;    3;    1.9;  92.0;eor
       1270;2023022506;    3;    1.7;  85.0;eor
       1270;2023022512;    3;    2.4;  70.0;eor
       1270;2023022518;    3;   -0.6;  81.0;eor
       1270;2023022600;    3;   -1.6;  79.0;eor
       1270;2023022606;    3;   -2.9;  92.0;eor
       1270;2023022612;    3;    0.0;  73.0;eor
       1270;2023022618;    3;   -1.6;  77.0;eor
       1270;2023022700;    3;   -3.1;  76.0;eor
       1270;2023022706;    3;   -3.2;  89.0;eor
       1270;2023022712;    3;    1.0;  68.0;eor
       1270;2023022718;    3;   -1.1;  90.0;eor
       1270;2023022800;    3;   -2.3;  91.0;eor
       1270;2023022806;    3;   -2.9;  86.0;eor
       1270;2023022812;    3;    1.7;  58.0;eor
       1270;2023022818;    3;   -0.5;  71.0;eor
       1270;2023030100;    3;   -2.1;  80.0;eor
       1270;2023030106;    3;   -4.6;  89.0;eor
       1270;2023030112;    3;    2.2;  60.0;eor
       1270;2023030118;    3;    1.1;  67.0;eor
       1270;2023030200;    3;   -1.6;  74.0;eor
       1270;2023030206;    3;   -3.1;  76.0;eor
       1270;2023030212;    3;    5.4;  49.0;eor
       1270;2023030218;    3;    2.3;  81.0;eor
       1270;2023030300;    3;   -0.2; 100.0;eor
       1270;2023030306;    3;   -1.8; 100.0;eor
       1270;2023030312;    3;   -1.7;  97.0;eor
       1270;2023030318;    3;   -0.7;  89.0;eor
       1270;2023030400;    3;   -0.5;  95.0;eor
       1270;2023030406;    3;    1.2;  82.0;eor
       1270;2023030412;    3;    4.5;  77.0;eor
       1270;2023030418;    3;    2.7;  93.0;eor
       1270;2023030500;    3;    1.1;  83.0;eor
       1270;2023030506;    3;    0.4;  83.0;eor
       1270;2023030512;    3;    2.4;  82.0;eor
       1270;2023030518;    3;    1.7;  82.0;eor
       1270;2023030600;    3;   -0.7;  92.0;eor
       1270;2023030606;    3;   -0.4;  91.0;eor
       1270;2023030612;    3;    3.4;  76.0;eor
       1270;2023030618;    3;    0.9;  89.0;eor
       1270;2023030700;    3;    0.4;  84.0;eor
       1270;2023030706;    3;    1.2;  88.0;eor
       1270;2023030712;    3;    5.3;  65.0;eor
       1270;2023030718;    3;    0.0; 100.0;eor
       1270;2023030800;    3;    0.1; 100.0;eor
       1270;2023030806;    3;   -1.0;  95.0;eor
       1270;2023030812;    3;    0.5;  99.0;eor
       1270;2023030818;    3;    0.2; 100.0;eor
       1270;2023030900;    3;   -0.3; 100.0;eor
       1270;2023030906;    3;   -0.3; 100.0;eor
       1270;2023030912;    3;    5.2; 100.0;eor
       1270;2023030918;    3;    9.0;  87.0;eor
       1270;2023031000;    3;    8.8;  78.0;eor
       1270;2023031006;    3;    8.6;  84.0;eor
       1270;2023031012;    3;   10.9;  74.0;eor
       1270;2023031018;    3;    7.4;  92.0;eor
       1270;2023031100;    3;   -0.1;  96.0;eor
       1270;2023031106;    3;   -0.6;  80.0;eor
       1270;2023031112;    3;    1.0;  76.0;eor
       1270;2023031118;    3;    0.3;  69.0;eor
       1270;2023031200;    3;   -4.5;  83.0;eor
       1270;2023031206;    3;   -2.4;  80.0;eor
       1270;2023031212;    3;    3.4;  70.0;eor
       1270;2023031218;    3;    4.9;  91.0;eor
       1270;2023031300;    3;    7.2;  79.0;eor
       1270;2023031306;    3;    8.6;  83.0;eor
       1270;2023031312;    3;   13.2;  76.0;eor
       1270;2023031318;    3;   12.4;  78.0;eor
       1270;2023031400;    3;   10.0;  80.0;eor
       1270;2023031406;    3;    9.3;  78.0;eor
       1270;2023031412;    3;   11.4;  73.0;eor
       1270;2023031418;    3;    2.9;  90.0;eor
       1270;2023031500;    3;    1.6;  73.0;eor
       1270;2023031506;    3;    0.6;  80.0;eor
       1270;2023031512;    3;    2.7;  80.0;eor
       1270;2023031518;    3;   -0.1;  84.0;eor
       1270;2023031600;    3;   -2.6;  88.0;eor
       1270;2023031606;    3;   -2.7;  78.0;eor
       1270;2023031612;    3;    7.0;  45.0;eor
       1270;2023031618;    3;    4.9;  59.0;eor
       1270;2023031700;    3;    5.2;  58.0;eor
       1270;2023031706;    3;    4.8;  59.0;eor
       1270;2023031712;    3;   15.5;  35.0;eor
       1270;2023031718;    3;   12.5;  48.0;eor
       1270;2023031800;    3;   11.3;  52.0;eor
       1270;2023031806;    3;    9.7;  68.0;eor
       1270;2023031812;    3;   16.8;  52.0;eor
       1270;2023031818;    3;   14.5;  59.0;eor
       1270;2023031900;    3;   10.9;  69.0;eor
       1270;2023031906;    3;    9.0;  74.0;eor
       1270;2023031912;    3;   11.9;  75.0;eor
       1270;2023031918;    3;    9.4;  90.0;eor
       1270;2023032000;    3;    8.2;  96.0;eor
       1270;2023032006;    3;    7.8;  96.0;eor
       1270;2023032012;    3;   11.2;  81.0;eor
       1270;2023032018;    3;    9.9;  79.0;eor
       1270;2023032100;    3;    7.3;  76.0;eor
       1270;2023032106;    3;    7.3;  79.0;eor
       1270;2023032112;    3;   13.5;  62.0;eor
       1270;2023032118;    3;    9.4;  94.0;eor
       1270;2023032200;    3;    6.5;  88.0;eor
       1270;2023032206;    3;    7.4;  89.0;eor
       1270;2023032212;    3;   13.1;  62.0;eor
       1270;2023032218;    3;   12.8;  62.0;eor
       1270;2023032300;    3;   12.2;  58.0;eor
       1270;2023032306;    3;   11.2;  73.0;eor
       1270;2023032312;    3;   13.3;  64.0;eor
       1270;2023032318;    3;   11.9;  76.0;eor
       1270;2023032400;    3;   11.6;  79.0;eor
       1270;2023032406;    3;   12.2;  77.0;eor
       1270;2023032412;    3;   10.1;  82.0;eor
       1270;2023032418;    3;    9.6;  75.0;eor
       1270;2023032500;    3;    9.2;  72.0;eor
       1270;2023032506;    3;    6.2;  89.0;eor
       1270;2023032512;    3;    5.5;  92.0;eor
       1270;2023032518;    3;    6.7;  89.0;eor
       1270;2023032600;    3;    6.1;  91.0;eor
       1270;2023032606;    3;    5.8;  89.0;eor
       1270;2023032612;    3;    7.6;  89.0;eor
       1270;2023032618;    3;    5.7;  99.0;eor
       1270;2023032700;    3;    3.5;  95.0;eor
       1270;2023032706;    3;    0.2;  79.0;eor
       1270;2023032712;    3;    5.4;  62.0;eor
       1270;2023032718;    3;    1.3;  79.0;eor
       1270;2023032800;    3;    0.3;  81.0;eor
       1270;2023032806;    3;    0.6;  83.0;eor
       1270;2023032812;    3;    4.5;  62.0;eor
       1270;2023032818;    3;    3.1;  66.0;eor
       1270;2023032900;    3;    3.5;  66.0;eor
       1270;2023032906;    3;    3.7;  80.0;eor
       1270;2023032912;    3;   11.0;  65.0;eor
       1270;2023032918;    3;   10.7;  71.0;eor
       1270;2023033000;    3;   10.9;  74.0;eor
       1270;2023033006;    3;   11.2;  85.0;eor
       1270;2023033012;    3;   15.1;  69.0;eor
       1270;2023033018;    3;   11.3;  73.0;eor
       1270;2023033100;    3;    9.3;  83.0;eor
       1270;2023033106;    3;    8.8;  89.0;eor
       1270;2023033112;    3;   11.3;  77.0;eor
       1270;2023033118;    3;    8.5;  91.0;eor
       1270;2023040100;    3;    8.7;  84.0;eor
       1270;2023040106;    3;    8.0;  85.0;eor
       1270;2023040112;    3;   10.3;  78.0;eor
       1270;2023040118;    3;    8.8;  99.0;eor
       1270;2023040200;    3;    5.4; 100.0;eor
       1270;2023040206;    3;    1.8; 100.0;eor
       1270;2023040212;    3;    1.9;  81.0;eor
       1270;2023040218;    3;    3.3;  82.0;eor
       1270;2023040300;    3;    0.2;  84.0;eor
       1270;2023040306;    3;   -1.7;  87.0;eor
       1270;2023040312;    3;    2.4;  57.0;eor
       1270;2023040318;    3;    2.0;  58.0;eor
       1270;2023040400;    3;    0.5;  62.0;eor
       1270;2023040406;    3;   -1.0;  86.0;eor
       1270;2023040412;    3;    2.7;  54.0;eor
       1270;2023040418;    3;    2.0;  58.0;eor
       1270;2023040500;    3;   -0.9;  72.0;eor
       1270;2023040506;    3;   -4.6;  88.0;eor
       1270;2023040512;    3;    3.8;  48.0;eor
       1270;2023040518;    3;    2.9;  61.0;eor
       1270;2023040600;    3;   -0.5;  69.0;eor
       1270;2023040606;    3;    0.5;  66.0;eor
       1270;2023040612;    3;   10.7;  40.0;eor
       1270;2023040618;    3;    8.3;  42.0;eor
       1270;2023040700;    3;    3.8;  58.0;eor
       1270;2023040706;    3;    0.8;  72.0;eor
       1270;2023040712;    3;   11.0;  42.0;eor
       1270;2023040718;    3;    8.1;  52.0;eor
       1270;2023040800;    3;    3.1;  86.0;eor
       1270;2023040806;    3;    3.3; 100.0;eor
       1270;2023040812;    3;    5.4;  96.0;eor
       1270;2023040818;    3;    6.3;  92.0;eor
       1270;2023040900;    3;    5.3;  98.0;eor
       1270;2023040906;    3;    3.8;  94.0;eor
       1270;2023040912;    3;   11.1;  60.0;eor
       1270;2023040918;    3;   10.0;  63.0;eor
       1270;2023041000;    3;    5.3;  79.0;eor
       1270;2023041006;    3;    5.7;  79.0;eor
       1270;2023041012;    3;   14.5;  44.0;eor
       1270;2023041018;    3;   13.1;  50.0;eor
       1270;2023041100;    3;   11.0;  54.0;eor
       1270;2023041106;    3;    7.4;  82.0;eor
       1270;2023041112;    3;   11.4;  53.0;eor
       1270;2023041118;    3;    8.2;  54.0;eor
       1270;2023041200;    3;    3.8;  72.0;eor
       1270;2023041206;    3;    5.7;  75.0;eor
       1270;2023041212;    3;    8.7;  77.0;eor
       1270;2023041218;    3;    9.9;  90.0;eor
       1270;2023041300;    3;    2.7; 100.0;eor
       1270;2023041306;    3;    5.8;  76.0;eor
       1270;2023041312;    3;    9.8;  63.0;eor
       1270;2023041318;    3;    7.3;  77.0;eor
       1270;2023041400;    3;    1.8;  99.0;eor
       1270;2023041406;    3;    4.2;  97.0;eor
       1270;2023041412;    3;   10.1;  66.0;eor
       1270;2023041418;    3;    7.5;  84.0;eor
       1270;2023041500;    3;    4.8;  92.0;eor
       1270;2023041506;    3;    5.0;  98.0;eor
       1270;2023041512;    3;    6.4;  98.0;eor
       1270;2023041518;    3;    7.6; 100.0;eor
       1270;2023041600;    3;    7.9; 100.0;eor
       1270;2023041606;    3;    7.5; 100.0;eor
       1270;2023041612;    3;    8.1;  97.0;eor
       1270;2023041618;    3;    7.6; 100.0;eor
       1270;2023041700;    3;    7.2;  98.0;eor
       1270;2023041706;    3;    6.1;  95.0;eor
       1270;2023041712;    3;    8.9;  66.0;eor
       1270;2023041718;    3;    8.9;  64.0;eor
       1270;2023041800;    3;    5.0;  93.0;eor
       1270;2023041806;    3;    5.7; 100.0;eor
       1270;2023041812;    3;    8.3;  86.0;eor
       1270;2023041818;    3;    7.8;  97.0;eor
       1270;2023041900;    3;    7.4;  86.0;eor
       1270;2023041906;    3;    3.7;  78.0;eor
       1270;2023041912;    3;    9.2;  51.0;eor
       1270;2023041918;    3;    8.3;  54.0;eor
       1270;2023042000;    3;    2.2;  97.0;eor
       1270;2023042006;    3;    2.7;  99.0;eor
       1270;2023042012;    3;    7.3;  77.0;eor
       1270;2023042018;    3;    6.6;  92.0;eor
       1270;2023042100;    3;    5.6; 100.0;eor
       1270;2023042106;    3;    6.6;  92.0;eor
       1270;2023042112;    3;   16.9;  55.0;eor
       1270;2023042118;    3;   16.1;  54.0;eor
       1270;2023042200;    3;   10.9;  67.0;eor
       1270;2023042206;    3;   12.9;  65.0;eor
       1270;2023042212;    3;   21.7;  39.0;eor
       1270;2023042218;    3;   18.6;  50.0;eor
       1270;2023042300;    3;   13.7;  69.0;eor
